"name","SYMBOL","ENTREZ","s_MiaFRFP_1","s_MiaFRFP_2","s_MiaFRFP_3","s_Part1Lag_1","s_Part1Lag_2","s_Part1Lag_3"
"ENSG00000226853","GPR155-DT",NA,29,16,3,33,29,22
"ENSG00000226855","RPSAP17",NA,22,18,9,22,17,31
"ENSG00000226856","THORLNC",124907879,16,5,0,49,29,19
"ENSG00000226860","RBX1P1",NA,2,0,1,1,3,0
"ENSG00000226878","GSTM3P2",NA,0,0,0,6,7,1
"ENSG00000226881","H3P44",NA,6,13,5,14,12,8
"ENSG00000226889","ATF6-DT",NA,198,204,162,167,119,159
"ENSG00000226890","",NA,0,0,5,2,0,0
"ENSG00000226891","LINC01359",NA,3,0,0,3,4,0
"ENSG00000226899","",NA,1,0,0,4,4,2
"ENSG00000226900","",NA,133,140,26,137,38,27
"ENSG00000226908","H2BP6",NA,0,0,0,10,6,14
"ENSG00000226912","ISCA2P1",NA,2,9,0,52,78,63
"ENSG00000226913","BSN-DT",100132677,34,24,112,47,26,67
"ENSG00000226915","RPL19P4",NA,29,15,10,59,42,61
"ENSG00000226919","",NA,3,17,0,8,0,3
"ENSG00000226928","RPS14P4",NA,5,1,8,8,9,0
"ENSG00000226930","GTF2IP2",NA,1,3,2,2,0,0
"ENSG00000226933","NRBF2P2",NA,1,0,4,8,9,3
"ENSG00000226939","",105373643,0,0,0,2,10,2
"ENSG00000226942","IL9RP3",NA,47,51,36,9,21,17
"ENSG00000226943","ALG1L5P",NA,10,10,7,13,2,7
"ENSG00000226944","RNF207-AS1",NA,23,9,13,8,15,5
"ENSG00000226945","RPL13AP8",NA,5,8,8,7,7,14
"ENSG00000226950","DANCR",57291,1488,1358,704,710,786,541
"ENSG00000226955","POLE4P1",NA,0,0,0,100,32,64
"ENSG00000226960","MTCO1P21",NA,0,4,0,672,212,61
"ENSG00000226961","PPIAP60",NA,5,2,5,11,8,7
"ENSG00000226963","",NA,3,0,17,75,219,115
"ENSG00000226964","RHEBP2",NA,598,645,359,1107,519,320
"ENSG00000226965","",NA,0,0,0,17,2,1
"ENSG00000226967","HAUS4P1",NA,4,6,5,0,7,10
"ENSG00000226969","PRKCZ-DT",NA,3,20,0,12,9,32
"ENSG00000226970","NEDD8P1",NA,27,21,12,182,102,116
"ENSG00000226971","",NA,28,16,10,17,19,8
"ENSG00000226972","RPL12P19",NA,5,4,3,4,6,9
"ENSG00000226973","",NA,17,16,11,0,0,5
"ENSG00000226976","COX6A1P2",NA,600,374,260,518,479,490
"ENSG00000226979","LTA",4049,12,0,0,5,0,0
"ENSG00000226981","ABHD17AP6",NA,33,32,54,57,36,64
"ENSG00000226982","CENPCP1",NA,25,20,6,14,9,4
"ENSG00000226984","",NA,1,0,0,0,2,2
"ENSG00000226985","LINC01203",100133123,26,60,35,97,2008,215
"ENSG00000226986","PRELID1P5",NA,850,675,472,1628,1041,1074
"ENSG00000226987","",NA,0,2,0,8,4,7
"ENSG00000226989","COA1P1",NA,3,0,0,11,2,2
"ENSG00000226994","",NA,2,3,2,0,0,1
"ENSG00000226999","",NA,0,0,1,3,2,0
"ENSG00000227001","NBPF2P",NA,117,82,52,38,43,29
"ENSG00000227006","",NA,2,0,2,5,0,2
"ENSG00000227008","RPS24P19",NA,42,46,7,539,240,178
"ENSG00000227014","FKBP14-AS1",NA,62,22,12,59,107,24
"ENSG00000227017","",NA,0,0,0,15,6,8
"ENSG00000227018","IL6STP1",NA,11,4,6,11,12,8
"ENSG00000227028","SLC8A1-AS1",NA,1,1,0,10,36,0
"ENSG00000227032","RPS2P36",NA,0,0,0,7,5,5
"ENSG00000227034","",NA,65,50,19,31,51,23
"ENSG00000227036","LINC00511",400619,0,0,3,87,316,119
"ENSG00000227039","ITGB2-AS1",100505746,16,17,4,8,11,0
"ENSG00000227040","",NA,82,116,33,178,95,23
"ENSG00000227051","C14orf132",56967,906,527,587,120,1003,319
"ENSG00000227053","MUC12-AS1",102724094,117,79,71,79,30,69
"ENSG00000227056","RPL6P2",NA,0,4,1,2,2,2
"ENSG00000227057","WDR46",9277,10410,8683,7643,4131,4403,4752
"ENSG00000227060","LINC00629",100506757,32,41,25,13,77,19
"ENSG00000227063","RPL41P1",NA,8,4,3,15,15,13
"ENSG00000227067","DPPA3P1",NA,0,0,0,8,2,0
"ENSG00000227070","EPS15-AS1",105378720,3,12,0,5,7,3
"ENSG00000227073","SDHDP2",NA,140,99,47,136,83,61
"ENSG00000227076","",NA,21,8,32,3,0,8
"ENSG00000227077","",NA,30,18,14,43,35,46
"ENSG00000227080","",NA,2,2,1,5,0,2
"ENSG00000227081","RPS27P3",NA,113,86,33,712,388,349
"ENSG00000227082","LINC02798",107985194,0,4,0,0,10,0
"ENSG00000227087","RBMX2P5",NA,13,6,1,4,4,7
"ENSG00000227094","",NA,0,0,0,59,49,85
"ENSG00000227096","HMGB3P8",NA,2,2,0,1,0,1
"ENSG00000227097","RPS28P7",NA,592,338,317,819,768,1100
"ENSG00000227101","",107984195,0,0,2,36,5,8
"ENSG00000227105","PARP1P1",NA,48,44,50,96,39,78
"ENSG00000227107","",NA,2,0,0,0,5,0
"ENSG00000227109","CRIP1P3",NA,0,0,0,70,148,61
"ENSG00000227110","LMCD1-AS1",101927394,42,53,51,46,81,45
"ENSG00000227113","",NA,0,3,5,6,9,2
"ENSG00000227115","LINC01630",100287225,2,1,4,11,5,38
"ENSG00000227117","HORMAD2-AS1",101929664,2,3,0,0,3,0
"ENSG00000227118","BTF3P13",NA,94,83,38,283,182,170
"ENSG00000227123","RPL12P44",NA,2,0,0,15,25,12
"ENSG00000227128","LBX1-AS1",NA,350,305,350,233,302,250
"ENSG00000227141","",NA,2,4,3,2,1,3
"ENSG00000227160","THEM7P",NA,7,0,0,0,0,9
"ENSG00000227163","",NA,0,0,0,41,16,35
"ENSG00000227165","WDR11-DT",283089,0,1,0,4,14,3
"ENSG00000227172","YAE1-DT",105375240,0,1,0,4,4,5
"ENSG00000227173","MYL6P3",NA,11,5,8,96,64,54
"ENSG00000227176","NSA2P5",NA,7,2,2,21,5,7
"ENSG00000227177","AIMP1P2",NA,7,20,6,2,0,0
"ENSG00000227183","HDGFP1",NA,11,11,13,17,11,8
"ENSG00000227188","MGAT3-AS1",104502417,22,6,14,0,3,1
"ENSG00000227192",NA,NA,0,7,0,1,3,1
"ENSG00000227195","MIR663AHG",284801,69,80,120,30,34,43
"ENSG00000227199","ST7-AS1",93653,302,322,331,126,146,86
"ENSG00000227200","",NA,5,6,2,6,3,1
"ENSG00000227201","CNN2P1",NA,11,7,7,21,6,12
"ENSG00000227203","SUB1P1",NA,15,5,8,52,33,24
"ENSG00000227205","PFN1P9",NA,7,5,13,814,455,568
"ENSG00000227207","RPL31P12",NA,0,2,0,3,2,1
"ENSG00000227210","WDR35-DT",101928222,45,27,24,107,119,81
"ENSG00000227212","PFN1P6",NA,8,6,5,5,21,3
"ENSG00000227214","HCG15",NA,10,12,10,6,15,6
"ENSG00000227218","",124902280,11,22,19,14,57,22
"ENSG00000227227","",NA,0,0,0,11,15,5
"ENSG00000227230","",NA,2,0,1,4,2,0
"ENSG00000227232","WASH7P",NA,20,24,24,8,12,9
"ENSG00000227236","",NA,16,2,8,5,5,0
"ENSG00000227237","ZNF692-DT",122152365,3,1,0,4,0,3
"ENSG00000227240","",NA,0,0,0,15,6,1
"ENSG00000227252","COPS8-DT",105373951,395,357,231,236,155,140
"ENSG00000227256","MIS18A-AS1",100874202,7,21,27,12,17,6
"ENSG00000227258","SMIM2-AS1",101929212,2,2,2,8,4,14
"ENSG00000227259","HMGN2P22",NA,3,0,3,114,46,78
"ENSG00000227260","LINC01985",101928015,0,0,0,0,3,2
"ENSG00000227261","YWHAZP7",NA,2,0,0,7,3,1
"ENSG00000227267","DONSONP1",NA,2,0,0,4,7,0
"ENSG00000227268","KLLN",100144748,75,57,22,14,9,8
"ENSG00000227283","RPL35AP12",NA,0,0,0,15,6,4
"ENSG00000227288","ARID3BP1",NA,90,76,41,31,105,58
"ENSG00000227295","ELL2P1",NA,21,22,14,80,55,25
"ENSG00000227308","LINC02832",NA,1,2,1,4,219,20
"ENSG00000227309","RPL31P19",NA,21,29,19,74,126,72
"ENSG00000227311","RPL21P20",NA,4,0,2,51,39,27
"ENSG00000227321","MTND4P15",NA,0,0,0,10,6,4
"ENSG00000227331","RPL7AP22",NA,0,2,8,38,17,29
"ENSG00000227337","RPL23AP43",NA,10,21,3,20,33,21
"ENSG00000227339","THRAP3P1",NA,8,12,10,91,50,22
"ENSG00000227343","RPL15P1",NA,0,0,0,13,6,9
"ENSG00000227344","HAUS6P1",NA,79,170,46,48,30,8
"ENSG00000227345","PARG",8505,3679,3694,2173,1200,1012,748
"ENSG00000227347","HNRNPKP2",NA,513,510,255,692,473,281
"ENSG00000227351","NANOGP6",NA,9,15,0,0,0,0
"ENSG00000227354","RBM26-AS1",100505538,238,280,144,217,175,91
"ENSG00000227361","RPS24P7",NA,0,0,0,4,4,3
"ENSG00000227368","CDK8P2",NA,0,0,2,6,0,1
"ENSG00000227370","",NA,3,9,0,0,10,10
"ENSG00000227373","RABGAP1L-DT",NA,10,0,2,8,76,14
"ENSG00000227375","DLG1-AS1",100507086,132,174,67,25,9,6
"ENSG00000227376","FTH1P16",NA,1023,991,501,13571,8086,8541
"ENSG00000227379","PPIAP2",NA,28,40,14,500,257,218
"ENSG00000227382","EIF4A2P2",NA,4,1,0,45,18,9
"ENSG00000227383","RPL35AP2",NA,3,2,0,0,3,2
"ENSG00000227388","",NA,6,18,35,11,18,17
"ENSG00000227398","KIF9-AS1",NA,275,284,353,198,288,180
"ENSG00000227399","RPL21P82",NA,0,1,0,2,3,2
"ENSG00000227401","RPL37P1",NA,3,5,0,3,9,6
"ENSG00000227403","LINC01806",NA,1,0,5,0,7,0
"ENSG00000227404","KRT8P20",NA,67,24,64,69,58,55
"ENSG00000227406","RNF6P1",NA,0,0,0,0,4,2
"ENSG00000227407","",NA,0,2,2,1,3,2
"ENSG00000227409","ZMYM4-AS1",100861513,0,3,0,3,1,0
"ENSG00000227416","",NA,4,4,0,1,2,4
"ENSG00000227417","",NA,5,2,2,4,6,3
"ENSG00000227425","MRPS21P2",NA,3,2,0,4,1,2
"ENSG00000227431","CSE1L-DT",NA,35,53,63,21,33,23
"ENSG00000227436","FCF1P1",NA,5,10,0,15,4,5
"ENSG00000227437","RPS8P4",NA,1,0,3,111,59,51
"ENSG00000227438","COL6A2-DT",NA,2,0,0,0,7,0
"ENSG00000227440","ATP5MC1P4",NA,43,29,39,37,45,41
"ENSG00000227443","H3P30",NA,0,0,0,13,0,4
"ENSG00000227453","HNRNPA1P63",NA,3,4,2,11,9,1
"ENSG00000227456","LINC00310",114036,21,1,0,25,30,0
"ENSG00000227462","PSME2P6",NA,6,10,8,50,16,21
"ENSG00000227470","RPL39P16",NA,6,5,8,2,4,0
"ENSG00000227471","AKR1B15",441282,0,0,0,7,6,5
"ENSG00000227473","TSSK5P",NA,16,13,21,5,6,4
"ENSG00000227477","STK4-DT",100505826,21,39,80,24,43,0
"ENSG00000227479","",NA,1,5,0,0,19,0
"ENSG00000227482","",NA,23,19,0,3,0,10
"ENSG00000227486","",NA,0,0,0,10,10,1
"ENSG00000227492","CHUK-DT",NA,6,10,0,13,6,1
"ENSG00000227495","KIF1C-AS1",NA,7,8,0,2,0,0
"ENSG00000227496","",102723834,32,41,12,13,166,7
"ENSG00000227499","",NA,0,2,2,200,99,103
"ENSG00000227500","SCAMP4",113178,13934,12892,14361,5808,5656,6426
"ENSG00000227502","MROCKI",285758,0,0,4,6,0,4
"ENSG00000227505","SLIRPP1",NA,1,4,2,17,8,7
"ENSG00000227507","LTB",4050,21,15,35,28,334,237
"ENSG00000227512","",NA,12,4,5,10,38,39
"ENSG00000227513","ILRUNP1",NA,0,2,0,16,7,11
"ENSG00000227516","",NA,0,0,2,4,11,2
"ENSG00000227518","MIR1302-9HG",NA,34,26,48,23,18,14
"ENSG00000227523","RPS20P15",NA,4,3,8,14,4,0
"ENSG00000227525","RPL7P6",NA,48,52,28,183,127,76
"ENSG00000227527","",NA,29,15,27,7,12,8
"ENSG00000227528","DIAPH3-AS1",100874195,0,0,2,2,0,0
"ENSG00000227533","SLC2A1-DT",440584,12,9,1,0,28,18
"ENSG00000227536","SOCS5P4",NA,0,1,0,2,3,0
"ENSG00000227538","HNRNPFP1",NA,0,0,0,36,17,29
"ENSG00000227540",NA,NA,98,86,29,49,33,36
"ENSG00000227541","SFR1P1",NA,4,2,0,3,1,4
"ENSG00000227542","MYO1B-AS1",122152331,0,0,0,0,4,4
"ENSG00000227543","SPAG5-AS1",NA,57,55,19,29,57,78
"ENSG00000227544","LINC03013",NA,0,0,0,10,2,5
"ENSG00000227560","RPS15AP30",NA,3,0,0,6,2,0
"ENSG00000227564","LINC00376",104355293,122,93,56,88,143,68
"ENSG00000227573","",NA,0,3,0,56,24,36
"ENSG00000227578","RPS3AP53",NA,0,0,0,0,6,3
"ENSG00000227581","STAU2P1",NA,12,28,10,27,14,4
"ENSG00000227583","RPS3AP37",NA,0,5,0,10,1,3
"ENSG00000227586","RPS26P39",NA,0,4,1,2,17,1
"ENSG00000227589","TP73-AS3",NA,1,5,0,4,1,2
"ENSG00000227590","ATP5MC1P5",NA,17,24,16,14,16,23
"ENSG00000227598","",NA,3,1,11,1,3,15
"ENSG00000227602","",NA,0,2,0,10,4,0
"ENSG00000227613","QRSL1P2",NA,2,0,0,2,1,0
"ENSG00000227615","",NA,233,132,87,1002,849,806
"ENSG00000227617","CERS6-AS1",100861402,0,3,0,1,1,4
"ENSG00000227619","",105376292,8,2,6,2,27,23
"ENSG00000227620","ALG1L8P",NA,29,14,13,1,0,1
"ENSG00000227621","PHB1P11",NA,86,69,45,81,69,35
"ENSG00000227624","SNRPEP3",NA,6,8,2,4,2,0
"ENSG00000227627","",NA,36,34,0,23,31,22
"ENSG00000227630","LINC01132",100506810,78,35,0,205,167,24
"ENSG00000227632","",NA,113,73,60,63,78,47
"ENSG00000227634","LINC01714",NA,134,100,18,46,117,29
"ENSG00000227638","HNRNPA1P14",NA,15,8,15,16,6,4
"ENSG00000227640","SOX21-AS1",100507533,4,6,0,2,26,16
"ENSG00000227645","RPL7P54",NA,0,0,0,50,23,14
"ENSG00000227649","MTND6P32",NA,2,0,0,2,0,0
"ENSG00000227653","ISCA1P6",NA,30,36,17,37,24,27
"ENSG00000227659","CLYBL-AS2",100874063,2,0,0,3,0,2
"ENSG00000227666","CYCSP24",NA,9,16,7,129,62,43
"ENSG00000227667","",NA,3,5,6,1,0,4
"ENSG00000227671","ZNF731P",NA,117,192,72,194,109,11
"ENSG00000227673","",NA,2,3,0,1,1,0
"ENSG00000227674","LINC00355",144766,206,162,250,509,637,434
"ENSG00000227676","LINC01068",NA,4,0,0,2,0,2
"ENSG00000227678","",NA,4,0,0,0,3,0
"ENSG00000227682","ATP5F1AP2",NA,36,35,30,36,32,16
"ENSG00000227685","LINC02088",NA,2,0,2,0,3,0
"ENSG00000227688","HNRNPA3P2",NA,0,0,0,31,17,2
"ENSG00000227689","SRP68P2",NA,1,0,1,2,2,3
"ENSG00000227692","MED28P3",NA,8,4,3,82,23,20
"ENSG00000227694","RPL23AP74",NA,7,6,7,8,9,5
"ENSG00000227695","DNMBP-AS1",NA,0,1,5,4,1,0
"ENSG00000227698","",NA,15,3,0,8,7,4
"ENSG00000227702","LINC00111",NA,2,0,1,1,1,5
"ENSG00000227704","",NA,44,26,59,73,38,47
"ENSG00000227706","",NA,0,16,12,0,0,0
"ENSG00000227709","SNRNP40P1",NA,142,147,62,62,61,24
"ENSG00000227714","MTND6P18",NA,0,0,0,0,5,4
"ENSG00000227725","POLR2MP1",NA,139,97,45,93,75,43
"ENSG00000227735","CYCSP5",NA,0,0,0,32,24,18
"ENSG00000227738","PSMD14P1",NA,19,14,8,9,12,9
"ENSG00000227740","LINC02803",NA,5,0,0,2,17,2
"ENSG00000227741","",729867,16,30,34,39,98,31
"ENSG00000227747","",NA,1,2,2,112,79,89
"ENSG00000227748","",NA,1,0,0,3,8,0
"ENSG00000227762","GUSBP8",NA,0,0,0,0,12,9
"ENSG00000227765","MYL12BP2",NA,424,380,167,566,432,273
"ENSG00000227766","",NA,1,3,0,3,2,2
"ENSG00000227770","RPL7P12",NA,1,0,1,2,4,5
"ENSG00000227773","ASH1L-IT1",NA,3,2,1,0,1,0
"ENSG00000227782","",NA,4,9,5,13,23,12
"ENSG00000227788","MTCO3P43",NA,0,2,0,0,0,2
"ENSG00000227789","MTCYBP7",NA,0,0,0,29,13,5
"ENSG00000227791","RPS10P9",NA,1,0,3,3,10,12
"ENSG00000227799","CDPF1P1",NA,202,168,127,112,134,103
"ENSG00000227805","RPL21P90",NA,0,0,0,0,2,3
"ENSG00000227811","INKA2-AS1",NA,8,2,0,0,8,11
"ENSG00000227813","",NA,0,1,0,0,4,2
"ENSG00000227827","PKD1P2",NA,131,100,154,33,98,77
"ENSG00000227832","ST13P21",NA,0,0,0,8,6,8
"ENSG00000227836","",NA,0,0,4,27,25,18
"ENSG00000227845","",NA,0,1,1,2,11,2
"ENSG00000227846","UGT1A11P",NA,0,0,0,6,1,6
"ENSG00000227848","SUCLA2-AS1",NA,12,12,11,20,38,15
"ENSG00000227850","SEPTIN2P1",NA,132,122,32,88,28,31
"ENSG00000227852","RPS29P17",NA,1,2,1,11,15,4
"ENSG00000227854","",NA,1,0,0,5,3,4
"ENSG00000227855","DPY19L2P3",NA,271,214,165,58,120,53
"ENSG00000227857","",NA,2,5,1,24,17,13
"ENSG00000227862","HNRNPA1P31",NA,0,0,0,2,0,2
"ENSG00000227868","TEX46",729059,4,2,1,4,0,3
"ENSG00000227877","MRLN",100507027,2,0,0,0,6,0
"ENSG00000227879","PSPC1P1",NA,4,2,4,3,3,3
"ENSG00000227881","ASS1P5",NA,2,9,7,18,15,10
"ENSG00000227882","THAP12P6",NA,0,0,0,1,2,2
"ENSG00000227885","",124901333,13,5,2,33,74,13
"ENSG00000227887","RPS26P13",NA,3,2,0,1,2,2
"ENSG00000227888","FAM66A",NA,18,14,12,53,105,45
"ENSG00000227890","PSMA2P3",NA,11,17,14,75,32,19
"ENSG00000227896","WAPL-DT",122152326,119,122,34,51,95,99
"ENSG00000227906","SNAP25-AS1",NA,271,377,50,5,34,43
"ENSG00000227908","IL6ST-DT",441072,69,32,70,22,80,49
"ENSG00000227913","KRT8P44",NA,2,2,2,1,0,1
"ENSG00000227922","SPTLC1P5",NA,0,3,0,0,0,2
"ENSG00000227924","RBPJP6",NA,8,6,0,0,3,1
"ENSG00000227934","",NA,126,124,83,65,79,34
"ENSG00000227939","RPL3P2",NA,1225,971,835,2133,1671,1626
"ENSG00000227941","UQCRBP2",NA,13,13,0,14,9,6
"ENSG00000227942","FRMD8P1",NA,57,45,50,73,35,90
"ENSG00000227946","INO80D-AS1",NA,342,318,292,310,321,372
"ENSG00000227953","LINC01341",NA,69,52,25,22,90,70
"ENSG00000227959","EPHA2-AS1",NA,58,51,80,28,70,43
"ENSG00000227962","",NA,0,0,0,2,4,0
"ENSG00000227963","RBM15-AS1",440600,43,11,0,7,26,13
"ENSG00000227968","BUB3P1",NA,4,4,2,88,43,36
"ENSG00000227969","NPM1P22",NA,3,7,0,8,4,1
"ENSG00000227971","",NA,1,0,0,6,8,1
"ENSG00000227972","THAP12P3",NA,49,17,2,107,75,36
"ENSG00000227973","PIN4P1",NA,22,10,6,176,84,72
"ENSG00000227982","RPL7P30",NA,6,0,0,10,8,1
"ENSG00000227992","",NA,21,12,7,6,0,0
"ENSG00000227995","RAB11AP1",NA,0,1,0,148,33,39
"ENSG00000228000","RPL7AP65",NA,51,33,45,17,16,9
"ENSG00000228002","DHX9P1",NA,362,429,209,202,154,50
"ENSG00000228007","RPL36AP7",NA,6,4,0,80,37,27
"ENSG00000228008",NA,NA,5,7,0,0,0,5
"ENSG00000228010","",NA,13,11,0,7,12,1
"ENSG00000228013","IL6R-AS1",101928101,20,8,25,15,6,41
"ENSG00000228014","ZNF680P1",NA,0,0,2,2,0,0
"ENSG00000228016","RAPGEF4-AS1",91149,0,0,0,3,2,2
"ENSG00000228019","",NA,6,4,0,0,3,0
"ENSG00000228020","HNRNPA1P46",NA,2,0,0,16,12,11
"ENSG00000228022","HCG20",105375013,0,6,1,0,5,1
"ENSG00000228024","CYP1D1P",NA,4,13,0,0,0,0
"ENSG00000228028","",NA,0,0,5,0,8,0
"ENSG00000228030","RPL21P76",NA,0,0,0,4,15,1
"ENSG00000228034","HMGN2P21",NA,178,150,97,139,164,87
"ENSG00000228036","HSPD1P9",NA,0,1,2,4,2,0
"ENSG00000228037","",NA,2,0,0,2,9,0
"ENSG00000228038","VN1R51P",NA,4,0,4,0,0,0
"ENSG00000228041","EIF3JP1",NA,3,4,2,9,1,2
"ENSG00000228043","SPOPL-DT",NA,46,65,79,98,101,123
"ENSG00000228044","",101927787,63,110,40,592,525,144
"ENSG00000228045","DNAJA1P6",NA,0,0,0,12,5,7
"ENSG00000228049","POLR2J2",246721,70,70,73,90,103,62
"ENSG00000228051","WBP11P3",NA,7,8,12,17,12,13
"ENSG00000228053","RPL21P87",NA,3,0,3,0,2,5
"ENSG00000228054","RANP5",NA,1,6,2,378,150,147
"ENSG00000228056","CFL1P3",NA,4,5,7,66,34,58
"ENSG00000228057","SEC63P1",NA,20,13,16,53,30,12
"ENSG00000228060","PABPC4-AS1",NA,3,7,4,4,2,2
"ENSG00000228061","",NA,2,0,0,9,28,19
"ENSG00000228063","LYPLAL1-DT",643723,0,0,5,0,16,12
"ENSG00000228065","LINC01515",NA,0,1,0,15,251,57
"ENSG00000228069","MTCO3P29",NA,0,0,0,2,4,5
"ENSG00000228071","RPL7P47",NA,14,4,6,14,21,7
"ENSG00000228073","",NA,4,4,2,33,44,5
"ENSG00000228074","UBBP5",NA,2,4,0,3,4,3
"ENSG00000228075","BOD1L2",284257,2,1,0,0,2,0
"ENSG00000228076","",NA,13,26,1,7,18,6
"ENSG00000228078","HLA-U",NA,92,41,54,226,154,188
"ENSG00000228081","",NA,0,0,0,7,1,6
"ENSG00000228084","",NA,8,30,14,45,22,4
"ENSG00000228089","PNKDP1",NA,0,0,1,51,30,39
"ENSG00000228097","MTATP6P11",NA,0,0,0,70,13,11
"ENSG00000228107","",NA,6,4,0,7,19,5
"ENSG00000228109","MELTF-AS1",100507057,80,49,56,92,123,109
"ENSG00000228110","ST13P19",NA,56,65,28,105,49,53
"ENSG00000228111","TPT1P2",NA,2,3,0,0,1,1
"ENSG00000228113",NA,NA,1,8,3,3,2,0
"ENSG00000228118","MYL6P5",NA,1,2,1,43,39,18
"ENSG00000228121","PHB1P3",NA,227,152,121,136,106,128
"ENSG00000228125","AKIRIN1P2",NA,59,53,39,16,13,15
"ENSG00000228126","FALEC",100874054,50,56,50,33,39,36
"ENSG00000228133","",105371485,10,0,0,6,1,3
"ENSG00000228137","",NA,11,35,23,9,11,7
"ENSG00000228140","EFHD2-AS1",124903852,61,52,29,11,49,97
"ENSG00000228143","",NA,4,6,5,9,2,3
"ENSG00000228149","RPL3P1",NA,6,6,6,14,7,18
"ENSG00000228150","",NA,47,59,36,22,35,18
"ENSG00000228154","",NA,3,5,4,11,9,0
"ENSG00000228158","TLE1P1",NA,13,8,3,193,68,90
"ENSG00000228162","",NA,0,0,0,5,491,103
"ENSG00000228167","",NA,14,5,10,5,12,4
"ENSG00000228168","HNRNPA1P21",NA,1,0,1,27,13,7
"ENSG00000228169","PPIAP19",NA,39,27,15,1431,572,632
"ENSG00000228172","",NA,46,19,79,40,40,43
"ENSG00000228175","GEMIN8P4",NA,540,373,332,88,132,86
"ENSG00000228181","",NA,3,0,2,2,0,0
"ENSG00000228184","SNX19P1",NA,22,18,8,14,3,9
"ENSG00000228187","",NA,8,2,6,13,9,7
"ENSG00000228190","RPL23AP16",NA,0,0,1,1,18,4
"ENSG00000228192","ZNF691-DT",122152325,22,22,27,27,8,4
"ENSG00000228195","RPL5P27",NA,0,0,1,8,3,2
"ENSG00000228196","PTPN2P1",NA,237,282,121,150,143,95
"ENSG00000228203","GRASLND",386597,11,0,22,5,17,8
"ENSG00000228205","RPS3P3",NA,2430,1483,1129,2400,2411,2379
"ENSG00000228212","OFD1P17",NA,40,36,12,57,38,21
"ENSG00000228217","PNRC2P1",NA,87,83,41,100,78,28
"ENSG00000228218","ATF4P3",NA,68,49,45,485,380,329
"ENSG00000228219","NPM1P30",NA,0,0,1,11,9,3
"ENSG00000228221","LINC00578",100505566,0,1,1,0,74,8
"ENSG00000228223","HCG11",493812,1593,1907,1222,616,744,386
"ENSG00000228232","GAPDHP1",NA,11407,9032,7504,7441,6349,5505
"ENSG00000228236","TXNP5",NA,65,54,19,74,41,16
"ENSG00000228242","XPC-AS1",NA,8,1,4,14,37,8
"ENSG00000228247","UBBP2",NA,13,23,10,550,284,376
"ENSG00000228248","NUTF2P3",NA,0,1,0,11,9,15
"ENSG00000228251","",NA,0,0,4,0,1,3
"ENSG00000228253","MT-ATP8",4509,597,557,364,4136,3553,1935
"ENSG00000228264","PSMD8P1",NA,7,6,8,244,126,120
"ENSG00000228271","LINC02048",105374289,0,0,2,2,96,73
"ENSG00000228274","TOMM22-DT",NA,85,77,8,31,58,55
"ENSG00000228275","ARMCX3-AS1",NA,0,0,0,2,2,1
"ENSG00000228277","UMLILO",114515515,12,17,0,2,0,0
"ENSG00000228285","LYPLA2P1",NA,165,138,176,330,219,267
"ENSG00000228286","",NA,2,2,4,32,18,20
"ENSG00000228288","PCAT6",641515,244,203,156,259,408,219
"ENSG00000228292","",NA,0,0,0,2,8,0
"ENSG00000228293","IDH3B-DT",NA,0,0,3,0,0,3
"ENSG00000228294","BMS1P17",NA,2,0,1,1,5,1
"ENSG00000228300","FAM174C",55009,3391,2270,2657,3210,3747,3928
"ENSG00000228302","",NA,15,61,15,5,29,13
"ENSG00000228305","PRELID1P6",NA,2810,2168,1578,2388,1951,1943
"ENSG00000228312","GAPDHP45",NA,3,1,7,1,0,1
"ENSG00000228315","GUSBP11",91316,207,132,140,96,113,106
"ENSG00000228317","FKTN-AS1",105376199,2,8,0,6,3,0
"ENSG00000228322","GLIS3-AS2",NA,10,2,2,2,1,0
"ENSG00000228323","MYADM-AS1",NA,23,17,18,10,21,4
"ENSG00000228328","PGK1P1",NA,567,490,382,732,515,350
"ENSG00000228330","",NA,0,9,1,3,0,0
"ENSG00000228331","RPL17P43",NA,5,2,0,1,4,1
"ENSG00000228335","",NA,135,102,49,134,111,29
"ENSG00000228337","PPIAP69",NA,1,0,0,187,112,107
"ENSG00000228339","AMD1P1",NA,6,2,1,2,0,0
"ENSG00000228341","",NA,0,0,1,282,116,187
"ENSG00000228347","FTLP17",NA,15,15,13,364,253,333
"ENSG00000228348","EFCAB14P1",NA,4,11,10,22,15,4
"ENSG00000228350","LINC02585",NA,6,4,3,0,4,1
"ENSG00000228352","",NA,7,7,14,1,0,2
"ENSG00000228353",NA,NA,2,7,26,3,63,30
"ENSG00000228354","",NA,21,14,14,9,18,1
"ENSG00000228360","",NA,3,5,0,16,14,7
"ENSG00000228363","CHMP3-AS1",105374845,20,11,11,13,43,43
"ENSG00000228364","SAR1AP1",NA,6,12,1,93,52,29
"ENSG00000228366","",NA,7,6,2,6,7,10
"ENSG00000228367","",NA,33,26,36,31,40,24
"ENSG00000228369","TXNDC12-AS1",104355143,18,12,4,6,18,4
"ENSG00000228373","",NA,0,0,0,46,15,12
"ENSG00000228380","MYL6BP1",NA,0,2,1,1,1,2
"ENSG00000228384","",105374796,4,4,3,1,4,3
"ENSG00000228386","",NA,5,4,0,4,15,5
"ENSG00000228393",NA,NA,163,196,99,481,689,331
